id	PD_meta_logFC	PD_meta_se	PD_meta_p	PD_I2	PD_tau2	PD_meta_FDR
SNORA57	-0.0575397005774213	0.0193668862134845	0.00296797764505903	0	0	0.00610455046995573
SNORA60	-0.0892103844550179	0.029757303931186	0.00271817992620946	0	0	0.00565772061287669
SNORA64	-0.07861413977053	0.0452286760768574	0.0821847120564643	0	0	0.122712224702865
SNORA66	-0.00233948848686739	0.0154620532843252	0.879734996975034	0	0	0.9084845066801
SNORA68	-0.0331472194809428	0.0296760524512516	0.264007740752857	0	0	0.337634623567671
SNORA70	-0.0485041497932483	0.0152675000081758	0.00148830486592156	0	0	0.00322930568910321
SNORA71B	0.222147892535504	0.142172469819938	0.118164602636296	48.6501956438491	0.0196689554695111	0.168474224267336
SNORA73A	-0.498874154911005	0.0432307366189501	8.3116006612708e-31	0	0	1.60506243880985e-29
SNORA78	-0.0240103015241869	0.0550577011415347	0.662768946595162	0	0	0.731824923241672
SNORD104	-0.198744410672752	0.040682344480998	1.03284976770163e-06	0	0	3.36790412057306e-06
SNORD112	-0.00434219531648138	0.0247846951550825	0.860925124334222	45.8155188448354	0.000566173733378917	0.895444563789873
SNORD116-19	0.0629541680278768	0.0249113796998289	0.0115000595154363	0	0	0.0206905832689734
SNORD14C	-0.16886315590985	0.0390406414237455	1.52312565421094e-05	0	0	4.38276885267983e-05
SNORD16	-0.185299870762552	0.0251200268749944	1.62408143741164e-13	0	0	9.73328806283251e-13
SNORD19B	-0.162633541723405	0.0313461228030275	2.12206063785395e-07	0	0	7.57318560285456e-07
SNORD1A	0.01843707049474	0.0256613602458633	0.472463864112447	0	0	0.553330320638432
SNORD21	-0.296500729707097	0.0250705200577597	2.84199072648981e-32	0	0	6.33253831107602e-31
SNORD22	-0.218262623534776	0.0431995259523511	4.36221997108534e-07	0	0	1.48366698820867e-06
SNORD23	-0.328106851680424	0.0318459480086753	6.8341014786622e-25	0	0	8.9982336135719e-24
SNORD24	-0.0562025355498187	0.0195114697459221	0.00397061287967581	0	0	0.00789598764907361
SNORD32A	-0.160286355977377	0.0578447528459501	0.0055888741516852	77.3196257258696	0.00517613819023134	0.0107212618936301
SNORD35B	-0.0518439675907529	0.0289684982977563	0.0735074485812737	0	0	0.110995608717857
SNORD38B	-0.196069482021015	0.0259647399323529	4.30687546654271e-14	0	0	2.6638254664951e-13
SNORD3B-1	0.0212207790266564	0.0415138586065753	0.609229663579923	0	0	0.683398619259928
SNORD42A	-0.133103720167587	0.0133553985914637	2.1408538237873e-23	0	0	2.69623474329154e-22
SNORD44	-0.304139290400173	0.0329159437759978	2.46779454462691e-20	0	0	2.50820287635179e-19
SNORD45A	-0.127038462896973	0.0510939416870318	0.0129053575275831	0	0	0.0229575346805931
SNORD49A	-0.0288327904953591	0.0369356256379974	0.435024393962998	62.6056971230951	0.00170834491269326	0.51652311151634
SNORD4A	-0.103836279882101	0.0756678489025681	0.169981207098158	0	0	0.230442541292198
SNORD50A	-0.391294117026823	0.087282412182624	7.3573012562279e-06	0	0	2.17096597339968e-05
SNORD50B	-0.58181616533622	0.0625475747690876	1.37856781243912e-20	0	0	1.42616122501142e-19
SNORD54	-0.197051942142359	0.0201261395670477	1.23259644418777e-22	0	0	1.46729631506736e-21
SNORD68	-0.221321727668026	0.0225932351282503	1.17214875873209e-22	0	0	1.40496175356991e-21
SNORD73A	-0.263625287096116	0.0250034306896455	5.43971317420029e-26	0	0	7.8134061956695e-25
SNORD87	-0.344741914873544	0.0345845901023947	2.10256721714479e-23	0	0	2.66734439664061e-22
SNORD88C	-0.0690859348455428	0.0356059668877567	0.0523443422196057	0	0	0.0820328825768032
SNORD95	-0.193024393645327	0.0452322313694051	1.97757133888516e-05	0	0	5.57957627756886e-05
SNRNP200	-0.121073636608788	0.0164535276598314	1.85958345968797e-13	0	0	1.11063781887893e-12
SNRNP35	0.0349349521051974	0.0239944112566673	0.145403111933206	0	0	0.201418280538659
SNURF	0.463681877957222	0.0609752586932356	2.86169872500451e-14	54.0872257359422	0.0040235239571564	1.82184336412375e-13
SNX18P3	-0.0031909159567351	0.0238296994115061	0.893477694575711	5.69637744627984	6.5321853383575e-05	0.921581147283434
SNX29	-0.0380458596161424	0.0142413596162971	0.0075512007631523	0	0	0.0139468511438456
SNX29P2	0.0229177928523643	0.0429186694441695	0.593354053646944	0	0	0.667907607019682
SNX8	0.0549829125550061	0.0344939111781945	0.110938514459319	0	0	0.159348048041567
SOD2	0.605436964358082	0.0442075943692151	1.08288561581835e-42	0	0	4.82578256485203e-41
SOGA3	0.111454833827905	0.0159077778794374	2.44684290396833e-12	0	0	1.34576359718258e-11
SOHLH2	0.160426023593799	0.0243621034753028	4.54687850656671e-11	0	0	2.18300410066656e-10
SOS1-IT1	0.0606435845485155	0.0168191503735499	0.000311400020692563	0	0	0.000743424774675377
SOX5P	-0.0714369305944597	0.0213116090577691	0.000802243481106101	0	0	0.00180842953328457
SP140	0.886961736335501	0.0655476129896015	1.01833421891389e-41	0	0	4.02242016470987e-40
SPAG11B	-0.0127270144381732	0.0126966598569347	0.316154906285815	7.10929854497946	2.29467913954611e-05	0.395876964787281
SPANXA2	0.109771097574428	0.0204289772790487	7.73069927366053e-08	20.2631821099239	0.000174187168569272	2.87707823075417e-07
SPATA31A3	-0.0665832602797778	0.0221862812543474	0.00269005744664365	0	0	0.00560589909144683
SPATA31D3	0.112115295447274	0.067986948128982	0.0991331173614988	32.6976096768584	0.00302346525789278	0.144541407696548
SPDYE2	-0.427807581379213	0.0503966972417017	2.08778184237826e-17	0	0	1.66447928534561e-16
SPECC1L-ADORA2A	0.362649382383938	0.0379251982806453	1.15248769100556e-21	0	0	1.29227329481785e-20
SPEG	0.0618576838054272	0.024499557541001	0.011574800548965	0	0	0.0208035194975193
SPG7	-0.0953004229504597	0.023403135960726	4.65867816180231e-05	0	0	0.000125531513879262
SPHAR	-0.531887209007298	0.0344385339391089	8.21152548039359e-54	0	0	5.09701117318716e-52
SPIN2B	0.056529516811927	0.0425290739334275	0.18378298980609	41.1608964002585	0.00148919045489054	0.246462065033167
SPN	0.0515834689062871	0.048078016912178	0.283310716917092	68.938371387427	0.00318741993471226	0.359149544859159
SPON2	-0.281994973655522	0.0484736750827753	5.97389136605465e-09	0	0	2.46033724981113e-08
SPTLC1	-0.191149751939648	0.0422576304765865	6.08432810757711e-06	0	0	1.8045328073326e-05
SRCAP	0.00317194896114762	0.0289166016604409	0.912652847300311	0	0	0.936299382571621
SRGAP2B	-0.0971177066610426	0.0271637647208946	0.000349870894032008	0	0	0.000825068675478466
SRGAP2C	-0.478668032461238	0.0523601996356593	6.14044318431445e-20	0	0	6.02942952222515e-19
SRMP1	0.00327836662299099	0.0304950548040471	0.914388469281049	0	0	0.937032523355226
SRSF2	-0.316888569626008	0.0344811725299592	3.92143577439722e-20	11.2008364459279	0.000266626002632516	3.96247405575719e-19
SRSF9	-0.102332610702181	0.0411790788519697	0.0129528461054874	27.0353919965352	0.000917307251748277	0.0230184524860297
SS18	-0.268031697074744	0.0312794659590325	1.04446859247439e-17	11.1830448319415	0.000219584444179289	8.56267176283254e-17
SSU72P8	0.0184451684374628	0.0352792158299272	0.601089877350949	37.2652195328279	0.000928913898500205	0.675303301122139
SSX2B	0.0966204154005322	0.0450711442211825	0.0320544355424786	67.5707193523683	0.00274530454338171	0.0525076427642109
SSX4B	0.0485441923193654	0.0163934104260444	0.00306441332845032	0	0	0.00627627465351069
SSX5	0.170655244608693	0.0316715055205677	7.11313599104474e-08	0	0	2.65863018331952e-07
ST20-MTHFS	0.0705347443151321	0.0230656275285533	0.00222817792321928	28.4048239095432	0.000303113498590577	0.00470543527406453
ST7	-0.039946565282457	0.025157040626867	0.112311646299559	0	0	0.161060424738534
STAG3L2	-0.330893448094863	0.0352690013710017	6.47386023874535e-21	0	0	6.81913278481177e-20
STAG3L3	-0.322950198351235	0.0567483407859529	1.26357604284589e-08	0	0	5.06012710245659e-08
STAMBPL1	0.0505223136302733	0.0132496323622895	0.000137228663747912	0	0	0.000348180171669885
STMN1	-0.117260655313535	0.0337102315524968	0.000504249932676998	0	0	0.00115924124734474
STON1-GTF2A1L	-0.00170016995333407	0.023031153380641	0.94115325996808	0	0	0.956563956622528
STRC	0.0259004579196709	0.0167378024584697	0.121761315717653	0	0	0.173034478100803
SUMO1P2	-0.13943462534573	0.0364990830487933	0.00013333123620874	0	0	0.00033878609434326
SUMO2	-0.224035620482309	0.0288765770132287	8.60172560930229e-15	0	0	5.77212320809552e-14
SUN1	-0.164561111371115	0.0463692737547787	0.00038680607839385	0	0	0.000907245565787465
SUPT20H	0.159919438213258	0.0491757573700804	0.00114597044682989	0	0	0.00252433033788385
SUZ12P1	-0.276968953976258	0.0557012557971825	6.6128902461775e-07	0	0	2.20598910707418e-06
SYNE3	0.424240184015281	0.0466301151999266	9.20214709485021e-20	0	0	8.98501778137621e-19
SYNJ2BP-COX16	-0.25432284002567	0.0311139098754148	2.98509518974844e-16	0	0	2.22385057579141e-15
SYS1	-0.10758779532787	0.030372227988391	0.000396641600166662	0	0	0.000927810364858222
SYVN1	0.771805378050613	0.0610951359767544	1.39154636152092e-36	16.3623688267704	0.00122149947659916	4.03084596053895e-35
TAB1	-0.0540243847335641	0.0277538875649265	0.0515884706553568	0	0	0.080994364949422
TAC4	-0.143653967336528	0.0618722703837355	0.0202446389407378	0	0	0.0345154588999134
TAF9	-0.186071623537301	0.029256408053113	2.01714769619459e-10	0	0	9.22579656838473e-10
TARDBPP1	-0.0102410529861426	0.0164302566007022	0.533084436793849	0	0	0.611551650922581
TARS2	0.0210784837896153	0.0203123606307191	0.299401785559477	0	0	0.377072683552443
TAS2R45	0.0974070394959296	0.046077112818879	0.0345152246916256	0	0	0.0561680341891809
TAX1BP3	-0.398119542242689	0.0346348494118358	1.40157847029256e-30	0	0	2.59142912911538e-29
TBC1D26	0.0135579545695461	0.0163627024144744	0.407337037423638	0	0	0.488916968951853
TBC1D3P1-DHX40P1	-0.31767473533803	0.0578842958037098	4.06282774032831e-08	0	0	1.55876260765797e-07
TBC1D8	0.0290252038813876	0.0298021238406195	0.330090940168231	0	0	0.410077236606422
TBCAP2	-0.0713440319835241	0.0184039359596236	0.000105942038109584	13.5860913349105	9.24351849569158e-05	0.000274429856101701
TBCD	0.0564239358819385	0.0236377690363774	0.0169853552575409	0	0	0.0294322506855494
TBRG4	-0.00178487263337779	0.028892207307946	0.950740454496941	0	0	0.963490909571827
TCEB1P28	-0.0415024047327062	0.0163725234369836	0.0112485410015789	0	0	0.0202590303220146
TCEB1P3	-0.0781315938098045	0.0196250679598799	6.85642065870215e-05	0	0	0.000181930673356097
TCP1	-0.424620401516732	0.032981022739429	6.2490506075338e-38	0	0	1.93943749212388e-36
TCRA	-0.0193917571199646	0.0186224412566535	0.297731128671453	0	0	0.375512845886056
TCRAV5.1a	0.0721527666774047	0.0211139959082182	0.000632465517578074	0	0	0.00144255258471219
TCRBV10S1P	0.038671950470499	0.0182786717660384	0.0343714265288479	0	0	0.0560389674551011
TCRBV11S1A1T	0.0368544614771873	0.0129095585339492	0.00430612731670957	0	0	0.00847570699483719
TCRBV6S2A1N1T	0.0734637407611823	0.0199678176530054	0.000234051920700443	0	0	0.000572932729827282
TCRVA13	0.0469601304685948	0.0187373386285943	0.0122025288277749	0	0	0.0217965006193964
TCTE3	-0.280864745764229	0.0306631497764865	5.2049769049061e-20	0	0	5.16928563470103e-19
TDG	-0.280100763343955	0.0489423193634924	1.04610550334216e-08	0	0	4.22777886093202e-08
TDGF1P3	0.0253081408852985	0.0309979710190534	0.414245623215982	0	0	0.49481710869373
TEN1-CDK3	-0.115422890671676	0.0202134991073109	1.12851093739119e-08	0	0	4.54016668793028e-08
TEX41	-0.0347117743118084	0.0245072832612075	0.156662503884316	0	0	0.214393253347197
TEX9	-0.0164493694546262	0.0164814649354959	0.318253837667468	0	0	0.398218264842376
TGIF2-C20orf24	-0.204531750665036	0.0299134933235847	8.06201803151532e-12	0	0	4.19514590981246e-11
THOC3	-0.0798325011057127	0.0447903890249979	0.0746908958062443	0	0	0.112489408068676
THRA	0.00572534058342999	0.0453986940468461	0.899642911603804	0	0	0.926840178048258
THRB-IT1	-0.42502854372056	0.0464412386574337	5.59077257391428e-20	0	0	5.52088791674035e-19
THRIL	-0.0781041701251227	0.0497450042048482	0.116394004149715	42.6538799778527	0.00211101959375051	0.16635919343109
TIAF1	-0.189828033902849	0.0442185258024641	1.76312682266862e-05	0	0	5.01524454631434e-05
TIFAB	0.196506103984026	0.0312421557348649	3.17928145286035e-10	0	0	1.42780133464374e-09
TIGD7	0.0878857057722761	0.0286901673605718	0.00218933020261375	0	0	0.00464031206358865
TIMM23B	-0.127991144059873	0.0199710137611617	1.46625570403564e-10	0	0	6.77753301493071e-10
TISP43	0.115087576017006	0.0271726777891292	2.28129654832304e-05	10.9506198076605	0.000161733439723364	6.36419486514517e-05
TM9SF1	-0.106171933283338	0.02344211240227	5.92323277730354e-06	27.3948902869788	0.000301270698203345	1.76277030256054e-05
TMBIM1	-0.207036448645932	0.0316295587817201	5.92318127660091e-11	0	0	2.82040796129654e-10
TMC5	-0.20548699064607	0.0307128504300956	2.22277518754347e-11	0	0	1.09438619715313e-10
TMCO6	-0.155402553574574	0.0548273011952752	0.00459116907728438	0	0	0.00895561375569052
TMED7-TICAM2	0.0860596744059657	0.0358709885754958	0.0164334414421358	0	0	0.0286472630154785
TMEFF1	-0.041403300798683	0.048810234274405	0.396298533533955	38.0113783621795	0.00181149875454606	0.478085675145168
TMEM110	0.288997877229352	0.045218436631294	1.64641201044663e-10	0	0	7.56936757026634e-10
TMEM110-MUSTN1	0.0874773200232881	0.0237461019547628	0.000229728263279072	0	0	0.000563464635352021
TMEM135	-0.365786923108777	0.0533131410863032	6.8331132396632e-12	0	0	3.59877297288928e-11
TMEM14C	-0.12264882016333	0.0330412386398217	0.00020563432442306	0	0	0.000506939653684084
TMEM164	-0.101242494362914	0.0239295914719573	2.32810654889132e-05	0	0	6.48437368905947e-05
TMEM179B	0.209239580708926	0.031518063876958	3.16420193765683e-11	0	0	1.53186155087676e-10
TMEM183B	-0.168503743288413	0.0266791405552509	2.68531234320809e-10	0	0	1.21538355533741e-09
TMEM189-UBE2V1	-0.0487992669961199	0.0215816566765457	0.0237502454310677	0	0	0.0399592706284565
TMEM198B	-6.97161108886273e-05	0.0258689512919887	0.997849725697959	0	0	0.998424193012696
TMEM199	-0.0161872715004721	0.0182757245774327	0.375765575499521	0	0	0.457339334886671
TMEM247	-0.0101174993219216	0.0147435792103914	0.492567528451877	0	0	0.57339743097747
TMEM256-PLSCR3	-0.00174033476769445	0.0384292599362039	0.963878780092531	60.7927952746349	0.00179558656803112	0.97283468048828
TMEM263	0.0551435422371393	0.0190121119713956	0.00372635907376693	31.0765329148108	0.000224908263358087	0.00746991011557893
TMEM53	0.0508188522749243	0.0262795804591512	0.0531405330502511	0	0	0.0829813534962591
TMLHE-AS1	0.0482059705194607	0.0222636346654599	0.0303697980797282	0	0	0.0501260294991145
TMPPE	0.279283989172018	0.0341666560157389	2.97914256425561e-16	50.2884450766772	0.00117411117779554	2.22385057579141e-15
TMSB15B	0.0245079643160433	0.030825163043049	0.426576521879134	0	0	0.50780136645612
TMX2-CTNND1	-0.108092726247916	0.0394762384211846	0.00617817757203683	0	0	0.0117480006785558
TNFAIP8L2-SCNM1	-0.00528547205475529	0.0306112712220495	0.862915349432252	0	0	0.896441648125077
TNFRSF10C	0.320932505169088	0.0529915198328945	1.39288722116179e-09	0	0	6.03700246977354e-09
TNFRSF6B	0.491091799352734	0.0400566528179188	1.48626405288496e-34	0	0	3.69018131987722e-33
TNFSF12-TNFSF13	0.140721835826895	0.0313158885595848	7.00211395256491e-06	0	0	2.06967245740779e-05
TNFSF13	0.501992518214298	0.0297493930950999	6.98485467709961e-64	0	0	5.27812062121701e-62
TNNI3K	0.0112040213693859	0.0199922555073487	0.575194304863132	0	0	0.651262346483468
TNPO1	-0.277785807652105	0.0291045278428759	1.36872678564887e-21	0	0	1.52490202144727e-20
TNXB	0.0635501721776988	0.023929020710868	0.00791256317870379	0	0	0.0145678334794356
TOMM6	-0.268568144705817	0.0185883373965198	2.57297286195378e-47	0	0	1.27766480973591e-45
TOMM7	-0.32665206301714	0.0303434203120523	5.02689635977123e-27	0	0	7.80066595828786e-26
TP53TG3B	-0.139939617702365	0.0420833986647821	0.000883257603595126	0	0	0.00197567788294508
TPM3P4	0.0193804821098188	0.0195991889442603	0.322740927996615	0	0	0.402493233963719
TPSB2	0.385328519096837	0.069393399449209	2.81109943187455e-08	0	0	1.09149380014293e-07
TPT1	-0.109500633016362	0.0140724278862858	7.18294395072877e-15	0	0	4.87654554154945e-14
TPTE2P1	0.0907423544506938	0.0187536355599061	1.30721361601625e-06	0	0	4.17635526587545e-06
TPTE2P2	0.0172782758985934	0.013305205000013	0.194077710627027	0	0	0.258131604908787
TPTEP1	-0.145365978906932	0.0401015010510418	0.000289016172974759	0	0	0.000693798492583054
TRAC	0.2565403021171	0.0269940808474184	2.02803399667413e-21	0	0	2.23083739634155e-20
TRAJ17	0.497126725618733	0.057293100962031	4.06688821695775e-18	0	0	3.41461435800607e-17
TRAPPC10	-0.180025867542657	0.0336262286490778	8.61577173511902e-08	11.1990873488393	0.000253460362837012	3.17923806276791e-07
TRAPPC2P1	-0.165605743669634	0.0306374325601269	6.46855246642568e-08	0	0	2.43340783260776e-07
TRAPPC4	-0.0576059228362853	0.0183190336960965	0.00166317488882712	1.26233036168503	8.50109325404528e-06	0.0035952710905243
TRAV12-1	0.0279924727365852	0.0226875662626582	0.217268346716798	0	0	0.285421305059557
TRAV12-2	0.080677506551885	0.017377704902131	3.44073712217905e-06	0	0	1.05660276001816e-05
TRAV12-3	0.0281476044875292	0.0155166386753388	0.0696735394808044	0	0	0.105847827348329
TRAV13-1	0.118592698673264	0.0246905320342991	1.56177102868909e-06	0	0	4.95320811653585e-06
TRAV13-2	0.0263710411359197	0.0174068771984062	0.129777900906029	0	0	0.18219223891331
TRAV16	0.0371196757852297	0.0225207004875977	0.0993020069551347	0	0	0.144666293451822
TRAV20	-0.0554156122827655	0.0234925354889164	0.0183311488895929	0	0	0.0315128949259273
TRAV21	0.00768359674915674	0.021445913393012	0.720135357377035	0	0	0.780783063706354
TRAV23DV6	0.112886504367833	0.0189025328024783	2.34318561570955e-09	0	0	9.88460339830875e-09
TRAV24	0.0348397955620154	0.0151953665985972	0.0218600564064529	0	0	0.0368861922664225
TRAV25	0.101604099045393	0.017888346103613	1.34769901713308e-08	0	0	5.38459975121215e-08
TRAV26-2	0.0974706451440388	0.0313893061579417	0.00190138694881049	16.429016723075	0.000323969988594872	0.00404976779048116
TRAV30	0.0508780371159467	0.0270708444277435	0.060184392210081	18.0433911892933	0.000265018747799883	0.093031714841024
TRAV34	0.0116929240755755	0.0138154979169273	0.397350360932152	0	0	0.478914651387018
TRAV39	0.0646224292976833	0.0172168150322153	0.00017441834946701	0	0	0.000435544671513883
TRAV40	0.0251768035432386	0.020014559635339	0.208419087173383	0	0	0.275252563455426
TRAV5	-0.00639608392890076	0.0167620264894806	0.702771599795594	0	0	0.767963250257255
TRAV8-1	0.00138214309458807	0.0229417706415955	0.951959946265933	0	0	0.963603020739774
TRAV8-6	0.140324390302101	0.0399252468021587	0.000440287338980851	0	0	0.00102439008721381
TRAV9-2	0.102552752903428	0.0253927756852251	5.37577309494374e-05	37.586499227985	0.000485436886435074	0.000143519103517853
TRBV5-2	0.0919036168017797	0.0400040501730706	0.0215983668814706	46.7715829059082	0.001501517023503	0.0364800404664683
TRBV7-3	0.0770928687872052	0.0265609457895971	0.00370209457794349	0	0	0.0074384281808853
TRDC	0.43358228857336	0.0499161963325173	3.7475006991983e-18	0	0	3.16172631806148e-17
TREX1	-0.118390852259543	0.0216699971579278	4.67223186059877e-08	0	0	1.78077609072822e-07
TREX2	-0.152478724162441	0.0341189952849964	7.85760726058047e-06	0	0	2.3146646472693e-05
TRGC2	0.436325209673068	0.0506419257838126	6.94009890890366e-18	0	0	5.71653644723913e-17
TRGV7	0.0366261699003912	0.0213876842424063	0.0868066253476809	0	0	0.128948645174589
TRIM13	-0.250246303380321	0.0223981188650824	5.55010427187064e-29	22.9511821630816	0.000230352064248321	9.36512740243803e-28
TRIM39	-0.210261022861486	0.0340693514823812	6.76197618431423e-10	0	0	2.99041084181632e-09
TRIM39-RPP21	-0.0391079246615543	0.0246871291207058	0.113161348026208	0	0	0.162005290666845
TRIM43B	-0.0151112506701896	0.013015680830212	0.245640486367357	0	0	0.317414992792912
TRIM48	0.0927279189949417	0.02433987071	0.000139128267272968	0	0	0.000351460651919212
TRIM49C	0.0469452161168735	0.0157845071860036	0.0029381815358595	0	0	0.00605042595891447
TRIM59	-0.919029623414073	0.070743080629172	1.37457964912851e-38	0	0	4.3436716912461e-37
TRIM6-TRIM34	-0.147671607427335	0.0309924565808945	1.89078869037672e-06	0	0	5.95324410122236e-06
TRIM74	-0.0215425451017483	0.0194908100135929	0.269044001766238	49.7201693892331	0.000377861586245953	0.34356978329884
TRIOBP	-0.0870854584923411	0.0526079225983057	0.0978499235539712	0	0	0.143030418113374
TRIP6	-0.0341677037269914	0.0187353594351966	0.0681972069482293	0	0	0.103879706990379
TRMU	-0.030550257019307	0.0348494088515205	0.380684213070626	0	0	0.461995482285772
TROVE2	-0.206974023389447	0.0401529153164899	2.54111894226874e-07	0	0	8.92215095285469e-07
TRPV1	0.0441700081502995	0.0195898896012644	0.0241499724382733	0	0	0.0405658623242422
TSNAX-DISC1	0.235946003957615	0.0216804531204976	1.39080960085373e-27	0	0	2.19747916934889e-26
TSPY10	-0.00358105837589328	0.0174142445347673	0.837072437940391	0	0	0.876404757313494
TSPY13P	0.0396431703716796	0.026445460180405	0.133859648195086	30.9020556645472	0.00043593988059469	0.18746822607821
TSSK2	-0.0743794662569252	0.0143448207603561	2.15887996178303e-07	0	0	7.67307438359696e-07
TSTD2	-0.0401859465383819	0.0296884547201696	0.17586774467732	0	0	0.237866257003254
TTC21B	-0.0202426325361833	0.0259352043793111	0.435091965051738	0	0	0.51652311151634
TTC34	0.0957745047158345	0.0204630296345401	2.86360735434442e-06	0	0	8.90330873318533e-06
TTC3P1	-0.129981706314175	0.0468863005582923	0.00556660332940249	38.1983540768078	0.00168083242050304	0.0106903387696149
TTC4	-0.171926043230303	0.0349483110103504	8.67931305129813e-07	0	0	2.86236168560838e-06
TTTY14	-0.0973433662509549	0.0501957314003404	0.0524677662225715	0	0	0.0821522321575039
TTTY1B	0.0713850676781253	0.0278988885520491	0.0105062399053069	0	0	0.0190008792460182
TTTY2B	0.0613972675324984	0.019532760281031	0.00167056222289342	0	0	0.0036066970520432
TTTY4B	0.0392396276170954	0.0187741808552058	0.0366101944138816	0	0	0.0594103808509115
TTTY6B	0.0624954631528135	0.037334184466117	0.0941409261596752	29.462890799139	0.000822673191086808	0.138541007337439
TTTY7B	-0.00783075782323388	0.0175410701112785	0.655290870397913	0	0	0.724488252386497
TTTY8B	-0.0679352601704358	0.0262187700512914	0.00956717538472378	56.2396215208066	0.000773703606639916	0.0173930447893828
TTTY9B	0.0347894314104148	0.0269294239734859	0.196400670631945	0	0	0.260767276973507
TUBA3D	-0.274497780445671	0.0299128847148241	4.45027473714559e-20	0	0	4.47085404228846e-19
TUBB2B	-0.585848931988432	0.0594915954612913	7.02061368342315e-23	0	0	8.65377771758116e-22
TUBB4BP7	-0.0400137676491665	0.0540064396250922	0.458749623339587	54.0302786674175	0.00315200855310457	0.539815061180909
TUBB8P2	-0.129239890600218	0.0229062272094668	1.67960100782194e-08	0	0	6.64953656399666e-08
TVP23C	0.0793771039816693	0.0296924092835747	0.00751061352257208	0	0	0.0139056680017388
TXNDC12	0.0646093949157815	0.0599735972686555	0.281347464369532	65.3252466690391	0.00470097708874112	0.357181806482284
TXNDC5	0.7509381969709	0.0601881977284606	1.00296332181442e-35	17.3946070016319	0.00126334355555792	2.72367227080228e-34
TXNRD3NB	-0.0896420412667434	0.026897134613256	0.000859850978008323	0	0	0.00192580025744648
U47924.30	-0.0625875098517559	0.0248607328260264	0.0118182670574675	0	0	0.0211754104596686
U50535	-0.0310221024033677	0.0440038696008553	0.480819084584297	20.7092968814893	0.000805238117642459	0.562357718040046
U73166.2	-0.012485494798058	0.0275237784196535	0.650098212212691	0	0	0.719662861672393
UBA6-AS1	0.0682417180970005	0.0294270905791867	0.0203944926915165	0	0	0.0347165801154317
UBA7	0.289148532505225	0.0323499072915823	3.95716572575904e-19	0	0	3.619765279668e-18
UBBP1	-0.0866682292698134	0.0874072484344151	0.321419479449271	19.2499804517416	0.00295699509842701	0.401601046213395
UBBP2	-0.175393349202931	0.0341658443257834	2.84270872265289e-07	0	0	9.94090092549443e-07
UBD	0.951309695818471	0.0741654581999641	1.15974800826487e-37	0	0	3.53621410239358e-36
UBE2V1P9	-0.0267408868172672	0.0257557544806133	0.299154136779967	0	0	0.377034002700205
UBE2V2P3	0.101283979925277	0.0439866183078031	0.0213008565110785	0	0	0.0360827374427431
UBE3A	-0.00795055148304426	0.0197041364638838	0.686582957333126	0	0	0.753809968316471
UBXN6	-0.099342413600057	0.0368652849475479	0.0070443255919759	0	0	0.0132071606028631
UCK2	-0.223738763962786	0.0259196322888287	6.02782549082221e-18	0	0	5.01261277657847e-17
UGT1A10	-0.39617135482214	0.0518542188862358	2.17055138969113e-14	0	0	1.41289075478771e-13
UGT1A3	-0.0601042771697062	0.0165316039974453	0.000277205699307264	0	0	0.000669143757494478
UGT2A2	-0.0326558294773663	0.0151130234978072	0.0307127950685856	0	0	0.0505642494556524
UQCC2	0.0198758100427816	0.0218080521346396	0.362085829157074	0	0	0.443172655686616
UQCRHL	-0.196427189464526	0.0291857483779522	1.6937954363197e-11	19.3154080361071	0.00033966759242685	8.43500420723104e-11
URGCP-MRPS24	0.0377240498344132	0.0260803092549091	0.148049021895923	0	0	0.20437585389604
USP15	-0.20671621116781	0.0285736950212757	4.6726968755436e-13	0	0	2.6453248109755e-12
USP32	0.0375270754668029	0.0218800871341217	0.0863223869006483	0	0	0.128339014913025
USP32P2	0.121259910341486	0.0282303164978463	1.74395091080771e-05	0	0	4.9769896272312e-05
USP4	0.100380831817146	0.0236705490780115	2.22776216906107e-05	0	0	6.23403426458673e-05
USP6	0.00281070141436263	0.0310005045653861	0.927757739596312	49.0440524959455	0.000943095893197785	0.948285449152329
USP6NL-IT1	-0.151629562589692	0.0362830860606096	2.92703372342447e-05	0	0	8.10061243839447e-05
UTP14A	-0.0822216539792797	0.0285063694556481	0.00392252835004474	0	0	0.00782704279262658
UTP14C	-0.0129912211456389	0.0421108665260106	0.757701560182799	0	0	0.810889970195631
VCY1B	0.096840929225211	0.0502094701485261	0.0537633561664264	55.3092863646482	0.00278886533892229	0.0837282374706534
VMP1	0.334401711339978	0.0483130325937221	4.46686584014008e-12	0	0	2.41099777334269e-11
VPS72	-0.0430913759047096	0.0332075215886016	0.194411405761964	46.6531064667333	0.00102893797851637	0.258323412243343
VSIG10	-0.260556388276157	0.0342360283163611	2.72846656703664e-14	0	0	1.74340988731973e-13
VSTM2A-OT1	-0.0253435321884959	0.015133485057983	0.0939997909762141	0	0	0.13845053959039
VTI1A	0.0712802089992758	0.0485181968450375	0.141793784708372	58.8951275776563	0.00277718070414729	0.196991230665957
VTN	-0.00739465217764622	0.0183035087314308	0.686211327081724	0	0	0.753809968316471
WAC-AS1	-0.190229073034279	0.0259903115611352	2.49397473721002e-13	0	0	1.45943706844142e-12
WASH2P	-0.0023343501320621	0.0430179012235833	0.956724335874507	0	0	0.967298950407152
WASIR1	-0.0387501401841477	0.0196519114508315	0.048629529929343	0	0	0.0769045705343022
