id	PD_meta_logFC	PD_meta_p	PD_I2	PD_meta_FDR
CD24	-0.120654918531795	0.0323265017607087	0	0.0413908647872437
CD247	0.373313484258769	8.00530867824203e-20	0	6.39184385256536e-19
CD248	0.406999314163653	6.60194204744838e-29	0	1.00829152167508e-27
CD27	1.79376789833761	3.47637258925381e-75	0	3.91895827452318e-72
CD276	0.277086470430374	4.08161598403849e-13	0	1.90775090707702e-12
CD28	0.159800717435623	1.51248812702142e-06	0	3.72179377177153e-06
CD2AP	-0.268356570276769	2.39540491197783e-09	0	7.91607152754564e-09
CD2BP2	0.120279840035666	1.30465749719472e-05	0	2.88525101482358e-05
CD300A	0.546691938959774	4.17743390087595e-43	0	1.78550652298814e-41
CD300C	0.0636930574774614	0.00737028958622738	0	0.0107668189249845
CD300LB	0.156912468887915	0.000614788462986098	49.9860394945194	0.00108237574493707
CD300LF	0.393424450215274	1.93842521286884e-24	0	2.15291721456375e-23
CD300LG	0.173432722446633	0.000251949223575372	49.2080545865119	0.000468882392244015
CD302	0.329918857201152	1.88136426748237e-11	0	7.55603814130027e-11
CD320	0.218687776134005	6.30083234108974e-10	0	2.19313224500648e-09
CD33	0.300719867925451	1.53103275221038e-16	0	9.56206293338596e-16
CD34	0.517016376784021	6.758980068621e-38	0	2.0018345401924e-36
CD36	-0.763625823106048	5.76267527495879e-21	0	4.97565217493689e-20
CD37	0.905399829730772	6.86963858878263e-40	0	2.33347780086389e-38
CD38	1.53313664539474	1.84611223682127e-57	0	2.64272431869407e-55
CD3D	0.564822252833934	3.0206370202333e-34	0	6.79342019126534e-33
CD3E	0.409524127990227	1.7507440752552e-15	0	9.99625542430453e-15
CD3G	0.147926941485028	0.000307638649912644	0	0.000564828820080859
CD4	0.505364716248685	2.96438262843932e-29	0	4.63332491067244e-28
CD40	0.49630305342041	6.91533395102943e-31	0	1.20513892246104e-29
CD40LG	0.1111857032749	1.73954880418551e-06	0	4.25498261202793e-06
CD46	0.161149196849978	0.0145925921925557	0	0.0200743154041585
CD48	0.873744116413953	2.04992434317022e-59	0	3.33103471871723e-57
CD5	0.106890854331135	0.000177138920863227	0	0.000336605005858621
CD52	0.753118584210147	3.89071285832399e-30	0	6.46195099683148e-29
CD53	0.700102229198948	2.41210258972678e-15	92.6108226566826	1.36300421086785e-14
CD55	-0.165934225721877	0.00224983562819617	0	0.00360425306206363
CD58	-0.119218898403364	0.00358515272342752	0	0.00553452581927954
CD59	-0.170038229260282	6.1714858040579e-05	0	0.000124946783531027
CD5L	-4.61167663832959e-05	0.997913803306328	37.9581127729567	0.998079808707787
CD6	0.301191805897357	1.51939943376675e-15	0	8.73339948593081e-15
CD63	0.493567534419182	5.24268983303959e-25	0	6.05005735883141e-24
CD69	0.891352058889704	2.56329164439188e-19	0	1.96657130539755e-18
CD7	0.15071701275499	8.74481275654235e-07	0	2.2118943723146e-06
CD70	0.221913854335552	9.7461140280158e-12	0	4.02451141765845e-11
CD72	0.228973076099619	8.37535991974628e-11	0	3.16833823138556e-10
CD74	0.482518540225651	3.84053783781835e-07	0	1.00846966051433e-06
CD79A	1.81518489458352	4.34478579283742e-67	0	1.56733802690817e-64
CD79B	0.335938159411499	9.93498318693814e-13	0	4.47210610788129e-12
CD80	0.226330485944166	1.17282688090605e-06	0	2.9242851051842e-06
CD81	0.324126252235327	1.24390399309394e-09	0	4.22290538743373e-09
CD81-AS1	-0.121214654241969	3.35406190362815e-07	10.3646752804035	8.87576504632349e-07
CD84	0.425380430353427	1.47242897645459e-19	0	1.14970569040309e-18
CD86	0.416603728185824	1.4176233788791e-19	0	1.11027672100922e-18
CD8A	0.372849846775058	3.4911995570124e-11	0	1.36744335309083e-10
CD8B	0.102141433079181	0.000144463479678387	0	0.000277821493011949
CD9	-0.108292420197439	0.167793180096192	0	0.183924982643271
CD93	0.826478237064728	7.52567855757186e-55	41.4886921377685	8.70132462454639e-53
CD96	0.0507527745319022	0.107161582955743	0	0.122241579797133
CD97	0.675785751220792	4.37364001388165e-36	0	1.12055887685204e-34
CD99	0.264973698296257	6.04149262876682e-05	0	0.000122507478971408
CD99L2	0.321790167175346	1.72104359248258e-21	39.8143637625361	1.54902511365311e-20
CD99P1	-0.183484123849683	1.63850421066181e-08	0	4.97285890084252e-08
CDA	-0.127032123910217	0.0594284982530637	0	0.0717766052625224
CDADC1	-0.303608566276604	3.02975740468589e-13	12.6802822570363	1.43094355350404e-12
CDAN1	-0.177168396862024	4.43837193238515e-09	0	1.42522546812232e-08
CDC123	-0.216135138354087	6.93305954460587e-09	0	2.18392586458359e-08
CDC14C	0.00972708698019065	0.326171360496332	0	0.341745735072457
CDC16	-0.103731925152047	0.000401634566562116	0	0.000725516542521871
CDC20	-0.0770452239299584	0.121967829358554	0	0.137367076999078
CDC20B	-0.0383217813893743	0.0650414812532806	0	0.0778314335145904
CDC23	-0.326398089145311	7.67968975087741e-16	0	4.53415921559986e-15
CDC25A	-0.0670755770061854	0.0808963463345266	0	0.0948285824940441
CDC25B	0.151065284759254	0.000733185762339667	0	0.00127686314524675
CDC27	0.0727140195568074	0.0112047986355311	0	0.0157657346898411
CDC34	0.0232178433315627	0.485164509827345	0	0.502146798861297
CDC37	0.176760530907897	0.000681227431216659	0	0.00119271007346679
CDC37L1	-0.213929289438789	2.73549786561991e-07	0	7.31724380871812e-07
CDC40	-0.158676505120503	4.66329737370892e-08	0	1.35630423225959e-07
CDC42	-0.128220978399245	0.000576723457459042	0	0.00101933963764711
CDC42-IT1	-0.577104826500684	7.80194511443998e-21	7.25530204778572	6.66305322107736e-20
CDC42BPA	0.174368043075807	1.46229257845839e-11	0	5.932382194704e-11
CDC42BPG	-0.147251851067097	4.01470891681465e-08	59.0332865408755	1.17458726249126e-07
CDC42EP1	0.185663209513832	0.00200247271710729	0	0.0032349843617075
CDC42EP2	0.199544856357509	3.01157073714348e-09	31.6821053521163	9.85302038560802e-09
CDC42EP3	0.670690973785912	8.09631194490515e-46	0	4.32050824113178e-44
CDC42EP4	0.121155544480158	0.00368789727877769	0	0.00567904065715984
CDC42EP5	0.193074979022139	0.000306916583028233	29.1233814266486	0.000563691112958577
CDC42SE1	-0.00544157543873867	0.906422672923098	51.2201798935746	0.91588918862065
CDC42SE2	0.192340782403997	1.82908307165874e-05	0	3.96862400619617e-05
CDC45	-0.0766544922450243	0.00991654423214866	0	0.0141105008137634
CDC5L	-0.156407256859036	2.27833303718982e-08	0	6.82856314253785e-08
CDC6	-0.00651488871776348	0.85871522626894	58.6496139282099	0.871519611535723
CDC7	-0.524043132131029	2.69826976833068e-21	0	2.38354752656805e-20
CDC73	-0.0864498977980533	0.0178307583930038	0	0.0240875264271202
CDCA2	-0.178838997582042	1.29906476828616e-06	0	3.22123057816573e-06
CDCA4	-0.120129796660403	3.66559734786392e-06	0	8.64831646349529e-06
CDCA5	-0.0875465905736606	0.00316140743727595	0	0.00493229875842457
CDCA7	-0.927617655959779	6.51197081582291e-36	0	1.63816482015339e-34
CDCA7L	-0.612540902835448	9.62407718577663e-37	0	2.60644865164945e-35
CDCP1	-0.155676521176705	4.5192973000402e-07	0	1.17625635499026e-06
CDH1	-0.251199290721792	0.0296386947129427	0	0.0382590092705465
CDH10	-0.021303339746339	0.172549097408965	0	0.188679482871507
CDH11	0.503860124012661	1.1317188346414e-19	36.4114192612917	8.91778620376883e-19
CDH12	-0.223989030199446	9.83774048538897e-23	0	9.73893112705603e-22
CDH13	-0.512131643033777	9.10605839189348e-36	0	2.27172856451705e-34
CDH17	0.0849141471956998	0.000342189859588956	0	0.000624325156524985
CDH18	0.103275972859382	2.71168343094045e-06	56.0269868625884	6.49716180178969e-06
CDH19	-0.324240156844342	4.50020333017764e-08	0	1.31152314536135e-07
CDH2	0.128560962594613	2.36273534519521e-06	0	5.7004624694069e-06
CDH20	-0.0497471597064193	0.00553201330044699	0	0.00826069408892809
CDH22	0.0182203490545961	0.647581204625069	32.6166724890017	0.666348461853065
CDH23	0.0491219002941513	0.195676561341305	0	0.21187526335173
CDH24	-0.0207897983272303	0.543601066794597	45.0905273497582	0.561694113300535
CDH26	-0.393614912296628	2.7158458446021e-19	0	2.07918979198167e-18
CDH3	0.36605113267948	5.77946076752717e-13	0	2.66950406821735e-12
CDH4	-0.0176340886578301	0.520897750752851	50.0293082404713	0.538667167201535
CDH5	0.706868287564574	3.9720607688875e-42	0	1.57806299754238e-40
CDH6	0.22094177875467	3.02510818448983e-11	0	1.1934356151278e-10
CDH7	-0.0792134779740758	0.00266363024375138	30.7967959192961	0.00421252947887274
CDH8	0.0389699997285552	0.0447858763994491	0	0.0554885872109399
CDHR1	-0.832650394388686	4.52113819643284e-38	0	1.35686804740531e-36
CDHR3	-0.0607809183898001	0.00808821574030423	0	0.0117234930334191
CDHR5	-0.0459024923578775	0.0917095482706081	0	0.10627466252213
CDIP1	-0.0355843526032307	0.18193699928814	0	0.198030519510736
CDIPT	-0.0515706129622689	0.0489785634026978	0	0.0602404601496393
CDIPT-AS1	0.0743507346289805	0.00896421245648909	15.4630440403266	0.0128783353307602
CDK1	-0.249574067499043	2.86781421135918e-07	0	7.64397294669506e-07
CDK10	-0.0399937239168689	0.182681776846102	0	0.198783253437086
CDK11A	0.178093670148132	5.04191772386178e-08	0	1.46254535196679e-07
CDK12	-0.0995387910127876	0.000889040366835812	0	0.00152705657524212
CDK13	0.156110416652329	0.0158930852020948	0	0.0216640935852978
CDK14	0.728268909744621	9.37197547353997e-41	0	3.40125395606117e-39
CDK15	0.0759165055103584	0.095906935198705	0	0.110549168595286
CDK16	0.140896140694596	0.000121826363194001	0	0.000236940059621545
CDK18	0.165573393931634	1.88575318752026e-05	0	4.08372316524227e-05
CDK19	-0.450153349460669	1.07852306320563e-30	0	1.85533900330363e-29
CDK2	0.156992002411344	1.65974211097836e-05	0	3.62474493954675e-05
CDK20	-0.0420486601319859	0.0542686612322325	0	0.0661246938219129
CDK2AP1	-0.100929474859687	0.00272408822251981	0	0.00429796879545047
CDK2AP2	0.50566519774846	6.34272021747436e-18	0	4.39506894208932e-17
CDK3	-0.0996902441797943	0.000522879441537135	0	0.000929179949458651
CDK4	0.111882433042039	0.00182731119675879	0	0.00297651805551
CDK5	0.170890049336086	2.160389044125e-05	0	4.6444502012971e-05
CDK5R1	-0.855634420506509	2.35201983471352e-50	0	1.81296503242427e-48
CDK5RAP3	0.42780234634692	1.82537636146858e-28	0	2.70092809120663e-27
CDK6	0.0349106424276668	0.273864058250559	0	0.289683674564001
CDK7	-0.235243189794468	3.66519912898361e-08	0	1.0759960398678e-07
CDK8	-0.440758094614336	8.62721447446858e-23	0	8.5593546466441e-22
CDK9	-0.00744982928642244	0.867422039019946	28.0093092107985	0.879564387103821
CDKAL1	0.116871954127601	0.0666603452584594	0	0.0796523781004857
CDKL1	-0.15461516981658	5.36031664232688e-15	0	2.95038240090479e-14
CDKL2	0.0944188637092024	0.00307159406922711	51.7645422287029	0.00480214459795868
CDKL5	-0.0761653194929189	0.000212201162659183	23.0912001805593	0.000398819669780524
CDKN1A	-0.0981465145216065	0.0166224161619245	0	0.0225951854074716
CDKN1B	0.285241266350472	4.14756601689609e-09	0	1.33564806725147e-08
CDKN2A	0.16376654215085	5.85342866290051e-06	8.3298698687638	1.34786534907107e-05
CDKN2AIP	-0.146772802663699	0.00183555282169733	0	0.00298888383542067
CDKN2B	-0.690941727113458	8.12976230318184e-26	0	9.96172028957139e-25
CDKN2B-AS1	-0.0428716329450668	0.00268309357905019	0	0.00423959341965206
CDKN2D	0.0590330651432926	0.0740585835094212	0	0.0875529049458891
CDNF	0.0410587375412486	0.0240368642770441	11.3794689943408	0.0316069782725847
CDON	-0.397702551897748	1.39508317359594e-20	0	1.17201281798556e-19
CDPF1	0.153350166556476	2.78110047879039e-08	0	8.2749438033557e-08
CDR1	-0.0779852108372993	0.00149277449070069	0	0.00246748290769504
CDR2	0.38583145551645	8.43671932581526e-16	0	4.96000998956095e-15
CDR2L	0.0254340651077404	0.454999300027145	0	0.471629353174508
CDRT1	-0.102556993622131	0.000311489878994747	0	0.000571376278595367
CDRT4	0.0899822789727796	0.0179618124225534	0	0.0242443471275609
CDS1	-0.298134606757799	5.52865184483875e-09	47.8899856788805	1.75873533201687e-08
CDS2	0.198787521428178	7.5211469098457e-15	0	4.08166907001075e-14
CDSN	-1.01909077531449	2.50582978989954e-19	0	1.92494258604846e-18
CDT1	-0.106905480401406	0.0200189402777542	57.1189477386244	0.026766614217187
CDV3	0.388675020074502	5.08487876832507e-12	55.2772139205998	2.15650031376156e-11
CDX1	0.350490400722535	1.27736318957612e-19	0	1.00303873967716e-18
CDX2	0.114238324469893	0.000317332058880498	0	0.000581501406687752
CDY1	-0.0791988644692436	0.000770301805242856	0	0.00133698360865718
CDYL	-0.213152931892147	2.47494792704168e-13	0	1.17972081818316e-12
CDYL2	0.247469688724934	2.84166797054131e-08	0	8.44818941563436e-08
CEACAM1	0.682452885186176	3.41470403904453e-33	0	6.96730958735816e-32
CEACAM19	-0.156219882772729	3.52590783559114e-06	0	8.34275214883345e-06
CEACAM21	0.340771853856382	3.43951726675193e-16	0	2.08743515950217e-15
CEACAM3	0.20714138017734	1.07422734453002e-08	66.9668480031268	3.32518253188398e-08
CEACAM4	0.0921953072436412	5.56605216965989e-05	0	0.000113491841492376
CEACAM5	0.382324800993352	0.000627900471535742	0	0.0011044715876224
CEACAM6	0.0798330492504118	0.121815606942351	0	0.137221340395902
CEACAMP3	0.0609489208447509	0.000274895389990112	0	0.000509012231726892
CEBPA	-0.373945548970524	4.67474499399941e-12	0	1.98957941143859e-11
CEBPB	0.108318098709746	0.00554389405052349	0	0.00827637948926437
CEBPE	0.0871037008855231	0.0523944883776819	0	0.0640270587309111
CEBPG	-0.544706752835329	1.72211830948903e-65	0	5.17697465804228e-63
CEBPZ	-0.279355491404001	5.42057086255318e-12	0	2.29186208738565e-11
CEBPZOS	0.0943832588476334	0.00492516622511176	0	0.00742272921142554
CECR1	1.53475759768922	4.45147352809043e-70	0	2.08473776158024e-67
CECR2	0.0949509079706832	0.000392421182784038	0	0.000710011121865352
CECR3	-0.0342320250691446	0.0810176897353075	0	0.0949646523106149
CECR5	-0.205330561448737	1.37308019525842e-16	0	8.60835852689475e-16
CECR5-AS1	-0.0244852766151807	0.276798211990382	0	0.292615716192153
CECR6	0.0988376666765759	0.000693612885991847	0	0.00121321718625242
CECR7	-0.0285300413181293	0.196368028410626	0	0.212560170944155
CECR9	-0.17806192658145	1.28053438243804e-08	0	3.93207331563413e-08
CEL	-0.0832622079465964	0.00335159534808994	0	0.0052065046329772
CELA1	0.0573158475469737	0.0166481576953364	0	0.0226252878504206
CELA2A	-0.0572573428055087	0.00466051965037783	0	0.00705749248038493
CELA2B	0.134736739564432	0.000310627098758813	0	0.000569909569760218
CELA3A	-0.0907840607102645	0.00271646315011725	25.4758573347428	0.00428668817486132
CELA3B	-0.0372595301271698	0.0700319749327028	0	0.083294871866875
CELF1	0.212449809195379	1.55951549445185e-07	1.78501236967278	4.2820796123349e-07
CELF2	0.33412261752752	2.85868024038367e-10	0	1.02692721561044e-09
CELF3	0.207996897123707	3.02177564530422e-14	0	1.55281388359978e-13
CELF5	-0.0614002920306474	0.00105737728671897	73.524089826516	0.00179365316660867
CELF6	-0.0876531950668277	0.000571745207821077	0	0.0010110361091636
CELSR1	-0.351495494615119	1.60775657612573e-23	0	1.68305892998142e-22
CELSR2	-0.504094882286653	1.57028738406413e-55	0	1.88821823642432e-53
CELSR3	0.0952930416845446	1.28386828167203e-06	0	3.186176691871e-06
CELSR3-AS1	0.0313617606514871	0.109436370329795	0	0.124607273002874
CEMIP	-0.228699007222449	0.000770872402483228	0	0.00133784523463774
CEND1	0.0137532433692481	0.585025581444478	44.3109020775939	0.603563828434139
CENPA	-0.282214913033959	1.12257074129613e-08	0	3.46531036466855e-08
CENPB	-0.0802598925056062	0.179500241719768	0	0.195569064324944
CENPBD1	-0.135360148284214	3.28309618164246e-05	4.77454635197961	6.90901946427314e-05
CENPBD1P1	-0.234821088063148	1.44826660784819e-09	0	4.87721897045517e-09
CENPC	-0.205556047223305	5.07667493525386e-05	0	0.00010399544100758
CENPE	-0.151289882219575	0.00121427610964035	0	0.00203776499716999
CENPF	-0.311184113802766	6.89293914939051e-13	0	3.16034426633342e-12
CENPH	-0.329738321440777	5.9194364587285e-15	0	3.24722857074471e-14
CENPJ	-0.269078743298415	1.87802355090847e-06	0	4.57817418404327e-06
CENPK	-0.369143723993024	9.69665187021315e-08	0	2.72385157737167e-07
CENPL	-0.244474225017095	2.14533909773038e-10	0	7.78424488146507e-10
CENPM	0.0716663236039675	0.0482752073788294	0	0.0594605241390293
CENPN	-0.384855060712401	3.44095389523759e-30	0	5.7413955049399e-29
CENPO	-0.104700740716089	1.33532340053953e-05	0	2.94873018799356e-05
CENPP	-0.187791665925617	1.16198808096786e-11	51.4367279445504	4.75471393294404e-11
CENPQ	-0.184844352073785	5.46288563672426e-06	56.2682766654478	1.26325728499481e-05
CENPT	-0.104537535777416	0.10016866377783	0	0.114951927880347
CENPU	-0.633783465935161	1.46563457944367e-23	0	1.53964187008885e-22
CENPV	0.184491167287423	6.39035525833366e-09	48.4092538046653	2.02144576980996e-08
CENPW	-0.121404153895438	0.00493139725216215	0	0.00743025747533613
CEP104	-0.109598344360602	0.00340328036027642	0	0.00528042734264996
CEP120	0.23954562164457	1.4237725716715e-06	0	3.51499943542825e-06
CEP128	0.764575306646753	4.33462260195377e-23	25.5717382865464	4.41216635843341e-22
CEP131	-0.11011789478035	0.00300549560566128	0	0.00470696572365308
CEP135	0.0119694852689643	0.773195836343682	0	0.789970165409029
CEP164	-0.194088421209744	1.3658338806936e-05	0	3.0124169364234e-05
CEP170	0.170405955790187	0.000291488940539681	0	0.000537163006554063
CEP170B	-0.288027305522391	4.46432279079597e-17	0	2.91855709233733e-16
CEP19	0.086551152169036	0.028700258092884	0	0.0371726666107532
CEP192	-0.0929357870408572	0.0442553693308564	0	0.0549105108771175
CEP350	-0.158781293051043	2.31082058455553e-05	0	4.95073891004016e-05
CEP44	-0.348943925454862	3.26076254183524e-13	0	1.53722880206697e-12
CEP55	0.015235332089336	0.78655902018907	0	0.802668460942023
CEP57	-0.076476161824834	0.0565540508778485	0	0.0685988847130971
CEP63	-0.200565910606204	3.39683850445775e-07	0	8.978425572231e-07
CEP72	-0.175534132735495	7.97115536747558e-09	0	2.4956731359687e-08
CEP76	-0.60912262293489	1.57060083620329e-26	0	2.02205048412553e-25
CEP78	-0.232321195816037	3.09618897994217e-10	0	1.1082746701968e-09
CEP83	-0.478220869772827	2.01980843705637e-16	31.5953408588734	1.24593997192838e-15
CEP83-AS1	0.0363126401520259	0.100220446247262	0	0.114992123979762
CEP85L	0.505644579583075	6.46607242283164e-23	0	6.49379444825246e-22
CEP95	-0.330061056554576	5.14379278459245e-19	0	3.87061286840609e-18
CEP97	-0.186071296681555	0.00159034162349931	0	0.00261581176938327
CEPT1	-0.158184486489654	6.10461044662942e-05	0	0.000123676130097557
CER1	0.0524042283183147	0.0712199226910633	0	0.084501627784417
CERCAM	0.672049158054788	1.69576357771008e-40	0	6.02096213605446e-39
CERK	0.179766606019028	8.97033435051744e-06	11.3431151393175	2.02348575137923e-05
CERS1	-0.0531061351448299	0.0899040291565425	0	0.104363429907102
CERS2	0.545679152208688	4.94593939792415e-56	38.3194679104144	6.19513256391375e-54
CERS3	-0.0340857244710726	0.371350515822494	0	0.387103349355044
CERS4	-0.472379705120573	2.77543662503176e-28	0	4.06006086015393e-27
CERS5	0.144074820772831	5.55498630095315e-14	0	2.80659069776728e-13
CERS6	-0.216388726776439	5.41587068511205e-09	0	1.72529246816259e-08
CES1P1	-0.00567048914593657	0.922806539334518	0	0.930961549861664
CES2	-0.384377920487263	3.30944191117015e-29	0	5.15478443452297e-28
CES3	-0.012846136433813	0.636547307483394	41.0944051862303	0.655593204195624
CES5A	0.0277023670022737	0.119751209462634	0	0.135211491138251
